#Amharic Name	Name Type	Alternate Spelling
ተቋመወርቅ	Female	
ተቋም	Female	
ተበዝባዥ	Other	
ተበዳሪ	Other	
ተበዳይ	Other	
ተበርህ	Male	
ተባባሪ	Other	
ተባእታይ	Other	
ተባእት	Other	
ተባይ	Other	
ተቻለ	Other	
ተነቃናቂ	Other	
ተነፋነፍ	Other	
ተናሳሂ	Other	
ተናኘ	Female	
ተናኘወርቅ	Female	
ተናካሽ	Other	
ተናጋሪ	Other	
ተናጠል	Other	
ተንቀሳቃሽ	Other	
ተንኮለኛ	Other	
ተንኮል	Other	
ተንዳሆ	Other	
ተአምረ	Male	
ተአምሩ	Male	
ተአምራት	Male	
ተአምር	Male	
ተአበኛ	Don't Know	
ተአብ	Other	
ተከላካይ	Other	
ተከራካሪ	Other	
ተከሳሽ	Other	
ተከስተ	Male	
ተከስተብርሃን	Male	
ተከስት	Male	
ተከተል	Male	
ተከታይ	Other	
ተከኢ	Male	
ተከዜ	Place	
ተኪ	Other	
ተኪኤ	Male	
ተካ	Male	
ተካልኝ	Male	
ተካበ	Male	
ተካበች	Female	
ተካነች	Female	
ተካፋይ	Other	
ተካቸው	Male	
ተካበወርቅ	Both	
ተካች	Female	
ተካዬ	Male	
ተኬ	Male	
ተክለ	Male	
ተክለስላሴ	Male	
ተክለሰንበት	Male	
ተክለአረጋይ	Male	
ተክለአብ	Male	
ተክለእዝጊ	Male	
ተክለወልድ	Male	
ተክለወይን	Male	
ተክለወይኒ	Female	
ተክለዮሐንስ	Male	
ተክለጊዮርጊስ	Male	
ተክለፃዲቅ	Male	
ተክለፅዮን	Male	
ተክለሃዋርያት	Male	
ተክለማርያም	Male	
ተክለብርሃን	Male	
ተክለኃይማኖት	Male	
ተክለአረጋዊ	Male	
ተክሉ	Male	
ተክሊል	Other	
ተክላይ	Male	
ተክሌ	Male	
ተክል	Don't Know	
ተክኤ	Male	
ተኮላ	Male	
ተኸርቁት	Don't Know	
ተኽላይ	Male	
ተወልደ	Male	
ተወካይ	Other	
ተወዲዳ	Other	
ተወዳዳሪ	Other	
ተወዳዳሪዎች	Other	
ተዋህዶ	Other	
ተዋበች	Female	
ተዋጊ	Other	
ተውህቦ	Other	
ተውላጠ ስም	Other	
ተውሳከ ግስ	Other	
ተውሳካም	Other	
ተውሳክ	Other	
ተውኔት	Other	
ተውፊቅ	Male	
ተዘራ	Male	
ተዘዋዋሪ	Other	
ተዝካር	Other	
ተደራቢ	Other	
ተደነቀ	Male	
ተደጋጋሚ	Other	
ተድላ	Male	
ተድባበ	Unknown	
ተድባብ	Unknown	
ተጂ	Male	
ተጂባ	Don't Know	
ተገኔ	Male	
ተገንጣይ	Other	
ተገኘ	Male	
ተገኘወርቅ	Female	
ተገኙ	Other	
ተገኝ	Male	
ተገድራ	Other	
ተጋዳይ	Other	
ተጌጠ	Other	
ተግሳጽ	Other	
ተግባረ እድ	Other	
ተግባሩ	Male	
ተግባር	Other	
ተጠሪ	Other	
ተጠራጣሪ	Other	
ተጠቃሚ	Other	
ተጠባባቂ	Other	
ተጠያቂ	Other	
ተጨማሪ	Other	
ተጨቋኝ	Other	
ተጨባጭ	Other	
ተጫነ	Male	
ተጻራሪ	Other	
ተጽእኖ	Other	
ተፈሪ	Male	
ተፈራ	Male	
ተፈራወርቅ	Male	
ተፈጥሮ	Other	
ተፍኪ	Place	
ቱሁኔ	Female	
ቱለማ	Other	
ቱሉ	Male	
ቱሉ ቦሎ	Place	
ቱሉማ	Other	
ቱልቱላ	Other	
ቱልት	Other	
ቱማታ	Other	
ቱምሳ	Other	
ቱሩፋት	Female	
ቱሬ	Male	
ቱቢት	Don't Know	
ቱባ	Other	
ቱቻ	Other	
ቱከምቢያ	Other	
ቱፈር	Other	
ቱፋ	Male	
ቱፍታ	Other	
ቲመርጋ	Male	
ቲማቲም	Other	
ቲባ	Other	
ቲያትር	Other	
ቲዮብስታ	Other	
ታመነች	Female	
ታህሳስ	Other	
ታህታይ	Other	
ታላላቅ	Other	
ታመነ	Male	
ታማኝ	Male	
ታምሩ	Male	
ታምሪያለሽ	Other	
ታምራት	Male	
ታረቀ	Male	
ታረቀች	Female	
ታረቀኝ	Male	
ታሪኩ	Male	
ታሪካዊ	Other	
ታሪክ	Male	
ታሪኳ	Female	
ታሲሳ	Other	
ታቦር	Male	
ታቦት	Other	
ታታሪ	Other	
ታች በሌ	Other	
ታኒካ	Other	
ታንኳ	Other	
ታንጉት	Female	
ታከለ	Male	
ታከለልን	Other	
ታከለልኝ	Other	
ታዛቢ	Other	
ታዛዥ	Other	
ታየ	Male	
ታየች	Female	
ታዬ	Male	
ታደለ	Male	
ታደለች	Female	
ታደመ	Male	
ታደሰ	Male	
ታደሰች	Female	
ታደስች	Female	
ታዲሽ	Other	
ታዳጊ	Other	
ታዴዋስ	Male	
ታዴዎስ	Male	
ታጀበ	Male	
ታገል	Male	
ታጋሽ	Other	
ታጋይ	Other	
ታጠረ	Other	
ታጠቅ	Male	
ታፈረ	Male	
ታፈሰ	Male	
ታፈሰወርቅ	Male	
ታፈሰች	Female	
ታፈሱ	Female	
ታፋ	Other	
ታፍላ	Other	
ቴምብር	Other	
ቴሶ	Other	
ቴዎድሮስ	Male	
ቴዎዶስዮስ	Unknown	
ቴዎዶድዮስ	Don't Know	
ቴዎፍሎስ	Male	
ት/ቤት	Other	
ትሁኔ	Female	
ትልም	Other	
ትምህርተ	Other	
ትምህርት	Other	ትምሕርት
ትምባሆ	Other	
ትምክህተኛነት	Other	
ትምክህት	Other	
ትሁት	Both	
ትህትና	Both	
ትልቅሰው	Male	
ትሩፋት	Female	
ትራስ	Female	
ትራፊ	Other	
ትርሃስ	Female	
ትርሲት	Female	
ትርስእት	Other	
ትርንጐ	Female	
ትርኪ ምርኪ	Other	
ትርካሶ	Other	
ትርጁማን	Male	
ትርጉም	Other	
ትርጓሜ	Other	
ትርፍነህ	Male	
ትርፍነሽ	Female	
ትርፉ	Male	
ትርፌ	Female	
ትርፍ	Other	
ትርፍራፊ	Other	
ትርፏ	Other	
ትሰሚያለሽ	Female	
ትሰሜ	Female	
ትሳሴ	Other	
ትስሚያለሽ	Female	
ትስሜ	Female	
ትስፍህቴ	Female	
ትስፍህት	Female	
ትበርህ	Female	
ትበይን	Other	
ትቢያ	Other	
ትብቃ	Female	
ትብለጽ	Female	
ትብለጥ	Female	
ትብብር	Other	
ትችት	Other	
ትኋን	Other	
ትንሣኤ	Both	
ትንሳኤ	Both	ትንሣኤ
ትንቅንቅ	Other	
ትንቢት	Both	
ትንተና	Other	
ትንታግ	Other	
ትንኝ	Other	
ትንፋሽ	Other	
ትንፋገም	Other	
ትንፋገን	Unknown	
ትእዛዙ	Male	ትዛዙ
ትእዛዝ	Other	
ትእይንት	Other	
ትእግስት	Both	ትዕግስት
ትእግስቱ	Male	ትዕግስቱ
ትእግስቴ	Both	ትዕግስቴ
ትዕበ	Male	
ትኩ	Other	
ትኩሳት	Other	
ትኩዬ	Other	
ትክትክ	Other	
ትክክለኛ	Other	
ትውልድ	Other	
ትውፊቅ	Don't Know	
ትዛዙ	Male	ትዕዛዙ
ትዝታ	Both	
ትደነቂያለሽ	Female	
ትደነቅ	Female	
ትደንቂያለሽ	Other	
ትዳር	Other	
ትድባበ	Other	
ትድባብ	Other	
ትገኛ	Unknown	
ትጉህ	Other	
ትጉባ	Other	
ትግል	Other	
ትግበርት	Unknown	
ትጥቅ	Other	
ትፈራ	Other	
ትፋት	Other	
ትፍስህተ	Female	
ትፍስህት	Female	
ቶለሳ	Male	
ቶላ	Male	
ቶልቻ	Male	
ቶሎሳ	Male	
ቶማስ	Male	
ቶበተኛ	Other	
ቶፊቅ	Male	
ቶፊክ	Male	
ቶጋ	Male	
ቶፋ	Other	
ቸሀ	Other	
ቸልተኛ	Other	
ቸልታ	Other	
ቸሩ	Male	
ቸርቻሪ	Other	
ቸርነት	Male	
ቸሬ	Male	
ቸነፈር	Other	
ቸኮለ	Other	
ቸኮል	Male	ቸኰል
ቻለው	Male	
ቻርልስ	Male	foreign name
ችሎታ	Male	
ችሎት	Other	
ችርቻሮ	Other	
ችቦ	Other	
ችካል	Other	
ችኮላ	Other	
ችግረኛ	Other	
ችግሬ	Other	
ችግር	Other	
ችግኝ	Other	
ችፌ	Other	
ችፍርግ	Other	
ኃብተ	Male	
ኃዘን	Other	
ኃይለ	Male	
ኃይለልዑል	Male	
ኃይለመለከት	Male	
ኃይለመስቀል	Male	
ኃይለሚካኤል	Male	
ኃይለማርያም	Male	
ኃይለማርቆስ	Male	
ኃይለሥላሴ	Male	
ኃይለአብ	Male	
ኃይለአእዝጊ	Male	
ኃይለየሱስ	Male	
ኃይለድንግል	Male	
ኃይለገብርኤል	Male	
ኃይለጊዬርጊስ	Male	
ኃይለጽዮን	Male	
ኃይሎም	Male	
ኃይለምርያም	Male	
ኃይሉ	Male	
ኃይሌ	Male	
ኃይል	Other	
ኃይማኖት	Both	
ኅሩይ	Male	
ኅዙናን	Other	
ኋላ	Other	
ነሀሴ	Other	
ነሀስ	Other	
ነህምያ	Don't Know	
ነመራ	Male	
ነሚር	Don't Know	
ነሲቡ	Male	
ነሲብ	Male	
ነስሩ	Male	
ነስሩዲን	Male	
ነስር	Other	
ነቀምቴ	Place	
ነቀርሳ	Other	
ነቀዝ	Other	
ነቁጥ	Other	
ነቂስ	Other	
ነቅንቅ	Other	
ነቅአ ጥበብ	Male	
ነቅእ ጥበብ	Don't Know	
ነበልባል	Other	
ነቢሃ	Male	
ነበበ	Other	
ነበበች	Other	
ነቢብ	Male	
ነቢየ	Male	
ነቢየልዑል	Male	
ነቢዩ	Male	
ነቢያት	Male	
ነቢይ	Other	
ነባራዊ	Other	
ነባር	Other	
ነባቢት	Other	
ነባይ	Unknown	
ነብራይ	Don't Know	
ነብር	Other	
ነብሮ	Other	
ነብየ	Other	
ነብያት	Male	
ነት	Don't Know	
ነነዌ	Other	
ነአሚ	Female	
ነኢማ	Female	
ነአኩቶ ለአብ	Place	
ነኢብ	Other	
ነካሽ	Other	
ነክ	Other	
ነዋሪ	Other	
ነዋየማርያም	Male	
ነዋይ	Male	
ነዋይነሽ	Female	
ነዋሪዎች	Other	
ነውረኛ	Other	
ነዝናዛ	Other	
ነዲድ	Other	
ነዳይ	Other	
ነዳጅ	Other	
ነዶ	Other	
ነጂባ	Male	
ነጂብ	Male	
ነጃ	Male	
ነጃት	Female	
ነጆ	Place	
ነገ	Other	
ነገሌ	Place	
ነገሥት	Other	
ነገረ ሰሪ	Unknown	
ነገረ በላ	Other	
ነገረ ፈጅ	Other	
ነገር	Other	
ነገር በላ	Other	
ነገሮ	Other	
ነገሮች	Other	
ነገሰ	Other	
ነገስታት	Other	
ነገስት	Other	
ነገዎ	Male	
ነገደ	Male	
ነገደወርቅ	Both	
ነጋ	Male	
ነጋሪት	Other	
ነጋሲ	Male	
ነጋሳ	Male	
ነጋሴ	Male	
ነጋሽ	Male	
ነጋዴ	Other	
ነጋዴዎች	Other	
ነጋድራስ	Other	
ነጐዴ	Other	
ነጐድጓድ	Other	
ነጠረች	Other	
ነጠብጣብ	Other	
ነጣቂ	Other	
ነጥር	Other	
ነጥብ	Other	
ነጥቦች	Other	
ነጭ	Other	
ነጭናጫ	Other	
ነጮ	Other	
ነጸረ	Other	
ነጸብራቅ	Other	
ነጻ	Other	
ነጻነት	Both	
ነፊሳ	Female	
ነፋሲት	Other	
ነፋስ መውጫ	Other	
ነፋሻ	Other	
ነፍራቃ	Other	
ነፍሰ ገዳይ	Other	
ነፍሳት	Other	
ነፍስ	Other	
ነፍስ ወከው	Unknown	
ነፍስ ወከፍ	Other	
ነፍስ ገዳይ	Other	
ነፍሶ	Other	
ነፍጠኛ	Other	
ነፍጥ	Other	
ነፍጥ 	Other	
ኑማን	Other	
ኑረዲን	Male	
ኑሩ	Male	
ኑሪ	Male	
ኑሪያ	Male	
ኑር	Male	
ኑርሁሴን	Male	
ኑርሴቦ	Male	
ኑርአህመድ	Male	
ኑርአሊ	Male	
ኑርአይኔ	Male	
ኑርልኝ	Male	
ኑሮ	Other	
ኑኑ	Female	
ኑዛዜ	Male	
ኑፋቄ	Don't Know	
ኒማን	Don't Know	
ኒሻን	Male	
ኒቆዲሞስ	Male	
ኒነት	Don't Know	
ኒኮላስ	Male	
ኒያላ	Other	
ናሁ ሰናይ	Male	
ናሁሰናይ	Male	
ናሆም	Male	
ናላ	Other	
ናሙና	Other	
ናርዶስ	Both	
ናርጅ	Don't Know	
ናስ	Other	
ናስር	Male	
ናቄ	Other	
ናቅፋ	Other	
ናቡከደነጾር	Male	
ናትራ	Other	
ናትናኤል	Male	
ናኣድ	Male	
ናኦድ	Male	
ናዝራዊ	Male	
ናዝሬት	Place	
ናይዝጊ	Male	
ናደው	Male	
ናጂ	Don't Know	
ናጫ	Don't Know	
ኔሞ	Don't Know	
ንረዮ	Unknown	
ንርእዮ	Don't Know	
ንሰብሆ	Don't Know	
ንሴብሆ	Unknown	
ንስጥሮስ	Don't Know	
ንሽ	Don't Know	
ንቁ	Other	
ንቃቃት	Other	
ንቃተ ህሊና	Other	
ንቃት	Other	
ንቅሳት	Other	
ንቅናቄ	Other	
ንበርጋ	Other	
ንቢይ	Unknown	
ንባቡ	Male	
ንባብ	Other	
ንብ	Other	
ንብረት	Both	
ንኡስ	Other	
ንክ	Other	
ንዋየ	Male	
ንዋይ	Male	
ንዳደ	Other	
ንዳድ	Other	
ንዴት	Other	
ንድፈ	Other	
ንድፍ	Other	
ንጉማ	Male	
ንጉሠነልዩ	Other	
ንጉሤ	Male	
ንጉሩ	Other	
ንጉሰ	Male	
ንጉሱ	Male	
ንጉሳዊ	Other	
ንጉሳይ	Other	
ንጉሴ	Male	
ንጉስ	Male	
ንጋቱ	Male	
ንጋት	Male	
ንጋቷ	Female	
ንግስተ	Female	
ንግስተሳባ	Female	
ንግስቲ	Female	
ንግስት	Female	
ንግድ	Other	
ንግግር	Other	
ንጣፍ	Other	
ንጥረ	Other	
ንጥር	Other	
ንጥቂያ	Other	
ንጹሄ	Other	
ንጹህ	Both	
ንጽህና	Other	
ንፉግ	Other	
ንፍሮ	Other	
ንፍቀ	Other	
ንፍቅ	Other	
ንፍታሌም	Other	
ንፍጥ	Other	
ንፍፊት	Other	
ኖህ	Male	
ኖላዊ	Male	
ኖራ	Other	
ኖባ	Other	
ኞኞ	Male	
አሀዝ	Other	
አሀዱ	Male	አሐዱ
አሁን	Other	
አህሎት	Other	
አህመዲን	Male	
አህመድ	Male	
አህሙ	Other	
አህያ	Other	
አህያ ፈጅ	Unknown	
አህደሮም	Other	
አህጉራዊ	Other	
አህጉር	Other	
አህጽሮተ	Other	
አለ	Other	
አለላ	Other	
አለሌ	Other	
አለልኝ	Male	
አለሎ	Other	
አለሙ	Male	
አለሙሽ	Female	
አለሚ	Other	
አለማሁ	Male	አለማየሁ
አለማሽ	Female	ዓለማሽ
አለማየሁ	Male	
አለም	Both	ዓለሙ
አለምንህ	Unknown	
አለባቸው	Male	
አለብላቢት	Other	
አለነ	Male	
አለንጋ	Other	
አለኝታ	Male	
አለካክ	Other	
አለኸኝ	Male	
አለዊ	Male	
አሉ ባልታ	Other	
አሉላ	Male	
አሉብልታ	Other	
አሉታ	Other	
አሊ	Male	
አሊ ሚራህ	Male	
አሊ አምረው	Male	
አሊጋዝ	Male	
አሊማ	Female	
አሊዩ	Male	
አሊያ ነሽ	Female	
አሊፍ	Unknown	
አላማጣ	Place	
አላምረው	Male	
አላምንህ	Male	
አላሰቡ	Other	
አላባ	Place	
አላባ ቁሊቶ	Place	
አላዪ	Other	
አላድ	Other	
አሌፍ	Male	
አል አሚን	Unknown	
አል አሜን	Unknown	
አልማማው	Other	
አልማው	Male	
አልማዝ	Female	
አልሞት ባይ	Other	
አልሞት ባይ 	Other	
አልቃሽ	Other	
አልቅት	Other	
አልቅትት	Unknown	
አልባ	Other	
አልባሳት	Other	
አልባቤ	Unknown	
አልባብ	Other	
አልባነት	Other	
አልብቤ	Other	
አልቦ	Other	
አልቦ 	Other	
አልቲት	Other	
አልታሽ	Other	
አልታየ	Female	
አልታዩ	Female	
አልታዬ	Female	
አልታዬወርቅ	Female	
አልትዩ	Unknown	
አልአዛር	Male	
አልዩ	Don't Know	
አልጋ	Other	
አልጋ ነሽ	Female	
አልጋነሽ	Female	
አልጣሽ	Female	
አልጫ	Other	
አሐዱ	Male	
አመሀ የስ	Male	
አመሄ	Don't Know	
አመለ	Female	
አመለወርቅ	Female	
አመለኛ	Other	
አመለጥ	Other	
አመልሳ	Other	
አመልካች	Other	
አመሏ		
አመራር	Other	
አመራሮ	Other	
አመርጋ	Other	
አመተሚካኤል	Male	
አመተማርያም	Female	
አመተወልድ	Male	
አመረጽዮን	Female	
አመቱ	Male	
አመት	Other	
አመነ	Male	
አመንቴ	Male	
አመኑ	Male	
አመንሲሳ	Unknown	
አመንሲስ	Don't Know	
አመንዝራ	Other	
አመክሮ	Other	
አመዘነች	Female	
አመዳም	Other	
አመዳይ	Other	
አመዴ	Male	
አመድ	Other	
አመጣጥ	Other	
አመጸኛ	Other	
አመጽ	Other	
አሙካ	Other	
አሚር	Male	
አሚነ	Don't Know	
አሚኑ	Don't Know	
አሚና	Female	
አሚን	Male	
አማላጅ	Other	
አማረ	Male	
አማረች	Female	
አማራ	Other	
አማራጭ	Other	
አማሬሳ	Other	
አማርኛ	Other	
አማት	Other	
አማች	Other	
አማኑኤል	Male	
አማን	Male	
አማአክለ	Unknown	
አማእከለ	Other	
አማከለች	Female	
አማካሪ	Other	
አማካይ	Other	
አሜን	Both	
አሜከላ	Other	
አምሀ	Male	
አምሀ የስ	Male	
አምሄ	Unknown	
አምለሰት	Female	
አምላኪ	Other	
አምላክ	Male	
አምላክነት	Other	
አምልኮ	Other	
አምልኮት	Other	
አምራች	Other	
አምሳለ	Both	
አምሳለች	Female	
አምሳሉ	Male	
አምሳያ	Other	
አምስተኛ	Other	
አምስት	Other	
አምሾ	Other	
አምበሉ	Other	
አምበል	Other	
አምበርበር	Don't Know	
አምበርብር	Male	
አምበዛ	Unknown	
አምቡላ	Don't Know	
አምባ ላይ	Place	
አምባ ላጌ	Place	
አምባ ቄጦ	Unknown	
አምባ ገነን	Other	
አምባ ገነንነት	Other	
አምባ ጓሮ	Other	
አምባር	Other	
አምባሻ	Other	
አምባቸው	Male	
አምባው	Male	
አምባዛ	Other	
አምባዬ	Male	
አምቦ	Other	
አምና	Other	
አምደ	Male	ዐምደ
አምደ የሱስ	Male	
አምደሚካኤል	Male	
አምዴ	Male	
አምድ	Other	
አምዶም	Male	
አሞሌ	Other	
አሞራ	Other	
አሞተ ቢስ	Other	
አሞተ ኩሩ	Other	
አሞት	Other	
አሞጭ	Don't Know	
አሞጽ	Other	
አሠጌ	Male	
አሥረስ	Male	
አረሆ	Other	
አረመኔ	Other	
አረማሞ	Other	
አረማዊ	Other	
አረም	Other	
አረሩ	Other	
አረስእት	Unknown	
አረቄ	Other	
አረቦ	Other	
አረቦን	Other	
አረንዛ	Other	
አረንጓዴ	Other	
አረዳ	Other	
አረጋ	Male	
አረጋሽ	Female	
አረጋኸኝ	Male	
አረጋኽኝ	Male	
አረጋዊ	Male	
አረጋይ	Male	
አረግ	Female	
አረጓ	Female	
አረጣ	Unknown	
አረፈ	Male	
አረፈ ኣይኔ	Male	አረፈዓይኔ
አረፋ	Other	
አሩሲ	Other	
አሩት	Other	
አራሙቻ	Other	
አራሚ	Other	
አራራይ	Other	
አራስ	Other	
አራሽ	Other	
አራቢ	Other	
አራባ	Other	
አራተኛ	Other	
አራት	Other	
አራዊት	Other	
አራዳ	Other	
አራጅ	Other	
አራጌ	Male	
አራጋው	Male	
አራጣ	Other	
አሬራ	Other	
አሬው	Other	
አርማ	Other	
አርምሞ	Other	
አርምዴ	Other	
አርሲ	Other	
አርስጣጣሊስ	Other	
አርሶ አደር	Other	
አርሽም	Other	
አርበኛ	Other	
አርበኞች	Other	
አርቢ	Other	
አርባ	Other	
አርባ ምንጭ	Place	
አርባጫ	Other	
አርብ	Other	
አርነት	Other	
አርአያ	Male	
አርእስት	Other	
አርዌ	Other	
አርያም	Female	
አርዮስ	Other	
አርድእት	Other	
አርጃኖ	Other	
አርጆ	Other	
አርጋኖን	Other	
አርጋው	Male	
አርጐባ	Place	
አርጩሜ	Other	
አርፍጮ	Other	
 አሮን	Male	
አሮንቃ	Other	
አሮጊት	Other	
አሮጌ	Other	
አሰለጥ	Other	
አሰለፈች	Female	
አሰለፍ	Female	
አሰላ	Other	
አሰልፍ	Other	
አሰማ	Other	
አሰማኸኝ	Male	
አሰማኽኝ	Male	
አሰሜ	Male	
አሰሪ	Other	
አሰራት	Both	
አሰሳ	Other	
አሰስ ገሰስ	Other	
አሰበ	Male	
አሰበ ተፈሪ	Place	
አሰብ	Place	
አሰቦ	Unknown	
አሰቦት	Unknown	
አሰን	Unknown	
አሰንዳቦ	Unknown	
አሰገሰች	Unknown	
አሰገደች	Female	
አሰጋሽ	Female	
አሰጋኸኝ	Male	
አሰግደው	Male	
አሰግድ	Male	
አሰፉ	Female	
አሰፋ	Male	
አሰፋሽ	Female	
አሰፋች	Female	
አሲምባ	Other	
አሲዳም	Other	
አሳ	Other	
አሳልፍ	Other	
አሳመረ	Other	
አሳመነች	Female	
አሳማ	Other	
አሳምነው	Male	
አሳረኛ	Other	
አሳሽ	Other	
አሳብ	Other	
አሳታሚ	Other	
አሳቻ	Other	
አሳዝነው	Male	
አሳየኸኝ	Male	
አሳየኽኝ	Unknown	
አሳይታ	Place	
አሳዳሪ	Other	
አሳዳጅ	Other	
አሳዳጊ	Other	
አሳፋሪ	Other	
አስለቃሽ	Other	
አስላ	Unknown	
አስልቃሽ	Unknown	
አስልፍ	Unknown	
አስመላሽ	Male	
አስመረት	Both	
አስመሪና	Other	
አስመራ	Other	
አስመሮም	Male	
አስመነች	Female	
አስመጭና	Other	
አስማ	Male	
አስማማው	Male	
አስማረ	Male	
አስማተኛ	Other	
አስማት	Other	
አስማይት	Female	
አስሜ	Unknown	
አስምራቸው	Male	
አስረሳኸን	Other	
አስረሳኸኝ	Male	
አስረሴ	Male	
አስረስ	Male	
አስረኛ	Other	
አስረጅ	Other	
አስረግደው	Male	
አስራተ	Both	ዐስራተ
አስራቴ	Both	
አስራት	Both	አሥራት
አስራጋ	Male	
አስር	Other	
አስቦት	Other	
አስተላላፊ	Other	
አስተርእዮ	Other	
አስተርጓሚ	Other	
አስተሳሰብ	Other	
አስተባባሪ	Other	
አስተናባሪ	Other	
አስተናጋጅ	Other	
አስተናግር	Other	
አስተካካይ	Other	
አስተዋይ	Male	
አስተዋጽኣ	Other	
አስተዋጽኦ	Other	
አስተያየት	Other	
አስተዳር	Other	
አስተዳደር	Other	
አስተዳደግ	Other	
አስተዳዳሪ	Company	
አስተድዳሪ	Unknown	
አስታ	Other	
አስታማሚ	Other	
አስታጥቄ	Male	
አስቴር	Female	
አስትላላፊ	Unknown	
አስትማሚዎች	Other	
አስትረእዮ	Unknown	
አስትናባሪ	Unknown	
አስትናጋጅ	Unknown	
አስቸጋረ	Unknown	
አስቸጋሪ	Other	
አስቻለው	Male	
አስናቀ	Male	
አስናቀች	Female	
አስንቀ	Don't Know	
አስከልካይ	Other	
አስከሬን	Other	
አስኪያጅ	Other	
አስካለ	Both	
አስካል	Both	
አስካለማርያም	Female	
አስካለወይን	Female	
አስክልካይ	Male	
አሰካለች	Female	
አስካሉ	Female	
አስኳል	Female	
አስገባረ	Other	
አስገባሪ	Other	
አስገዶም	Male	
አስጨናቂ	Male	
አስጨንቀው	Male	
አስፈሪ	Other	
አስፈራቸው	Other	
አስፈስ	Other	
አስፈጻሚ	Company	
አስፋ ወሰን	Male	
አስፋወሰን	Male	አስፋውወሰን
አስፋው	Male	
አስፍሀ	Male	አስፍሐ
አስፍሐ	Male	
አሸባሪ	Other	
አሸብር	Male	
አሸቦ	Other	
አሸነ	Male	
አሸናፊ	Male	
አሸንክታብ	Other	
አሸንዳ	Other	
አሸንጌ	Other	
አሸዋ	Other	
አሹቅ	Other	
አሻ	Both	
አሻሚ	Other	
አሻራ	Other	
አሻሮ	Other	
አሻሻ	Other	
አሻሻጭ	Other	
አሻንጉሊት	Other	
አሻገረች	Other	
አሻግሬ	Other	
አሻጥረኛ	Other	
አሻጥር	Other	
አሽሙር	Other	
አሽሟጣጭ	Other	
አሽብራቂ	Other	
አሽብር	Male	
አሽኔ	Male	
አሽከር	Other	
አሽከርካረ	Other	
አሽከርካሪ	Other	
አሽከርካሪዎች	Other	
አሽካኪታ	Other	
አሽክላ	Other	
አሽክት	Other	
አቀበት	Other	
አቀባባይ	Other	
አቀባይ	Other	
አቀንቃኝ	Other	
አቀፍ	Other	
አቁባ	Other	
አቃቂ	Other	
አቃቂር	Other	
አቃቅማ	Other	
አቃቢ	Other	
አቃቢት	Other	
አቃቤ	Other	
አቃጣሪ	Other	
አቅመ ቢስ	Other	
አቅማዳ	Other	
አቅም	Other	
አቅራቢያ	Other	
አቅቢ	Other	
አቅኚ	Other	
አቅድ	Unknown	
አቅጣጫ	Other	
አቆልቋይ	Other	
አቆማዳ	Other	
አቆርዳት	Other	
አቆአጣጠር	Other	
አቆጣጠር	Other	
አቋም	Other	
አበ	Other	
አበል	Other	
አበረ	Male	
አበሩ	Female	
አበራ	Male	
አበራሽ	Female	
አበርገል	Other	
አበሱዳ	Other	
አበሳ	Other	
አበሻ	Male	
አበቅቴ	Unknown	
አበበ	Male	
አበበች	Female	
አበባ	Female	
አበባየሁ	Male	
አበባዬ	Both	
አበባው	Male	
አበው	Other	
አበዙ	Both	
አበዛሽ	Female	
አበዛች	Female	
አበዝ	Both	
አበያ	Other	
አበይት	Other	
አበዳሪ	Other	
አበጀ	Male	
አበጋር	Other	
አበጋዝ	Male	
አቡ	Male	
አቡሻከር	Male	
አቡሻክር	Unknown	
አቡቀዳዲ	Don't Know	
አቡበከር	Male	
አቡነ	Male	
አቡን	Other	
አቡዬ	Male	
አቡድ	Other	
አቡጀዲ	Don't Know	
አቢ	Male	
አቢራር	Other	
አቢይ	Male	
አቢጋር	Don't Know	
አባ	Other	
አባሆይ	Male	
አባ ወራ	Other	
አባ ዲና	Other	
አባ ድሽቃ	Other	
አባ ጨጓሬ	Other	
አባል	Other	
አባል ዘርእ	Other	
አባስ	Male	
አባቡ	Male	
አባተ	Male	
አባቴነህ	Male	
አባት	Other	
አባትሁን	Male	
አባያ	Male	
አባይ	Male	
አባይ 	Both	
አባይነህ	Male	
አባይነሽ	Female	
አባዲ	Male	
አባዲሽቃ	Unknown	
አባዲና	Male	
አባድር	Other	
አባጣ	Other	
አቤ	Male	
አቤል	Male	
አቤሴሎም	Male	
አቤቱታ	Other	
አቤቶ	Other	
አቤቶ ሁን	Unknown	
አብ	Male	
አብለ ዘርእ	Unknown	
አብላሊት	Don't Know	
አብረሃ	Male	አብርሃ
አብራር	Male	
አብራክ	Other	
አብርሂት	Female	
አብርሃ	Male	
አብርሃጽዮን	Male	
አብርሃም	Male	
አብርሐም	Male	
አብርኸት	Female	
አብስራ	Male	
አብሱዳ	Unknown	
አብሲት	Other	
አብሽ	Other	
አብሽር	Male	
አብሽሮ	Male	
አብሽሎ	Other	
አብሾ	Other	
አብሿም	Other	
አብቅቴ	Other	
አብተው	Male	
አብቹ	Other	
አብችሃ	Other	
አብችሃም	Other	
አብነት	Both	
አብየ	Other	
አብያተ	Other	
አብይ	Male	
አብዮተኛ	Government	
አብዮተኞች	Government	
አብዮታዊ	Government	
አብዮታዊት	Government	
አብዮታውያን	Government	
አብዮት	Both	
አብደላ	Male	
አብደረብ	Other	
አብደታ	Other	
አብዱ	Male	
አብዱ ራህማን	Male	
አብዱላሂ	Male	
